	X	PlayerID	Player.Name	Season	PT2M_0	PT2M_1	PT2M_2	PT2M_3	PT2M_4	PT2M_5	PT2M_6	PT2M_7	PT2M_8	PT2M_9	PT2M_10	PT2M_11	PT2M_12	PT2M_13	PT2M_14	PT2M_15	PT2M_16	PT2M_17	PT2M_18	PT2M_19	PT2M_20	PT2M_21	PT2M_22	PT2M_23	PT2M_24	PT2A_0	PT2A_1	PT2A_2	PT2A_3	PT2A_4	PT2A_5	PT2A_6	PT2A_7	PT2A_8	PT2A_9	PT2A_10	PT2A_11	PT2A_12	PT2A_13	PT2A_14	PT2A_15	PT2A_16	PT2A_17	PT2A_18	PT2A_19	PT2A_20	PT2A_21	PT2A_22	PT2A_23	PT2A_24	PT3M_22	PT3M_23	PT3M_24	PT3M_25	PT3M_26	PT3M_27	PT3M_28	PT3M_29	PT3M_30	PT3M_31	PT3M_32	PT3M_33	PT3M_34	PT3M_35	PT3M_36	PT3M_37	PT3M_38	PT3A_22	PT3A_23	PT3A_24	PT3A_25	PT3A_26	PT3A_27	PT3A_28	PT3A_29	PT3A_30	PT3A_31	PT3A_32	PT3A_33	PT3A_34	PT3A_35	PT3A_36	PT3A_37	PT3A_38
831	A	203496	Robert Covington	2013-14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0
832	A	203496	Robert Covington	2014-15	2	6	10	12	11	8	11	4	5	3	1	3	0	0	1	1	0	1	2	1	0	0	3	0	0	4	8	15	19	29	21	25	14	12	6	9	4	2	0	2	6	2	8	5	6	4	1	3	0	2	5	14	22	43	17	6	2	0	0	0	0	0	0	0	0	0	0	9	36	55	113	46	17	8	0	0	1	0	0	0	0	0	0	1
833	A	203497	Rudy Gobert	2013-14	0	10	8	6	6	0	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	12	15	15	10	3	9	3	2	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
834	A	203497	Rudy Gobert	2014-15	7	25	38	29	25	8	9	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	34	53	40	40	14	22	6	7	4	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
835	A	203498	Shabazz Muhammad	2013-14	0	1	1	7	6	5	3	4	5	5	6	3	2	1	0	0	0	1	0	0	1	1	0	2	0	0	5	7	7	12	7	11	9	10	11	11	5	2	1	1	2	0	2	0	0	1	4	0	5	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0
836	A	203498	Shabazz Muhammad	2014-15	0	14	17	22	21	12	19	13	14	10	5	5	3	0	1	1	1	1	1	1	4	4	2	0	0	1	18	23	32	39	25	28	24	29	27	19	14	10	2	4	2	3	2	7	6	9	7	6	1	2	0	9	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	17	17	11	1	0	0	0	0	0	0	0	0	0	0	0	0
837	A	203499	Shane Larkin	2013-14	0	0	2	6	7	2	0	4	4	1	0	0	1	1	1	2	1	1	2	0	3	1	1	0	0	1	0	4	9	8	3	3	8	9	6	3	0	3	2	3	2	7	2	4	4	8	5	3	0	1	3	1	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	4	3	16	10	4	1	0	0	0	0	0	0	0	0	0	0	0
838	A	203499	Shane Larkin	2014-15	1	6	5	15	8	7	3	1	3	4	2	0	0	0	1	0	2	3	6	2	3	5	1	1	0	3	6	11	18	14	12	11	6	7	8	10	4	4	0	3	0	5	4	9	6	10	13	4	4	3	1	2	15	5	3	1	0	0	0	0	0	0	0	0	0	0	0	3	7	40	15	6	3	1	0	0	0	1	0	0	0	0	0	0
839	A	203500	Steven Adams	2013-14	1	11	24	18	12	6	9	4	1	2	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	2	20	36	35	23	13	18	8	9	5	4	1	3	1	1	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
840	A	203500	Steven Adams	2014-15	1	14	21	30	25	9	17	12	11	4	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	18	36	45	43	24	32	27	24	6	8	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
841	A	203501	Tim Hardaway Jr.	2013-14	0	3	12	7	21	22	18	9	5	1	2	2	3	1	4	3	3	4	14	4	5	10	4	4	1	1	7	16	17	30	31	29	18	13	5	6	2	9	5	11	7	12	8	30	11	13	24	9	7	5	5	20	21	46	28	5	2	0	1	0	0	1	1	0	0	0	0	10	62	67	117	70	15	7	1	1	2	1	1	2	0	0	1	0
842	A	203501	Tim Hardaway Jr.	2014-15	0	0	5	9	14	18	10	8	5	0	2	0	1	3	4	3	2	4	2	2	10	7	4	0	3	1	0	7	15	21	32	24	21	10	2	8	2	2	6	8	7	12	8	8	14	26	9	14	2	5	3	10	11	34	25	4	0	0	1	0	0	0	0	0	0	0	0	5	33	29	99	65	14	3	1	8	1	0	0	1	0	0	0	1
843	A	203502	Tony Mitchell	2013-14	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
844	A	203503	Tony Snell	2013-14	0	0	1	5	4	11	4	5	8	1	2	4	0	0	1	0	0	0	4	5	8	6	0	1	2	0	0	4	11	9	16	8	14	17	8	3	6	0	2	2	1	1	1	4	11	15	11	4	4	3	8	7	17	21	1	0	0	0	0	0	0	0	0	0	0	0	0	23	22	39	80	5	0	0	1	1	0	0	0	0	0	0	0	0
845	A	203503	Tony Snell	2014-15	0	0	1	4	11	5	11	6	2	0	1	0	1	0	0	0	1	0	1	3	2	1	0	0	0	0	1	3	5	15	11	13	9	5	0	3	1	2	1	0	0	1	0	1	4	8	2	1	4	0	10	4	13	10	2	0	0	0	0	0	0	0	0	0	0	0	0	15	11	33	31	7	0	0	0	0	0	0	0	0	0	0	0	0
846	A	203504	Trey Burke	2013-14	1	8	12	17	19	6	14	6	6	5	8	5	8	4	4	7	10	8	19	14	17	14	10	5	1	3	15	24	28	36	18	29	12	17	22	24	15	26	14	11	17	22	22	40	34	49	30	33	11	5	8	7	52	29	9	1	1	0	2	0	0	0	0	0	0	0	0	18	22	141	99	28	6	3	1	4	0	0	0	0	0	4	0	1
847	A	203504	Trey Burke	2014-15	0	9	10	9	22	5	7	5	11	3	6	5	3	4	4	4	8	8	17	9	10	10	6	3	3	2	16	21	18	46	17	23	14	31	14	17	14	6	8	9	12	17	15	29	21	28	29	21	6	6	4	17	23	24	14	2	2	0	0	0	0	0	0	0	0	0	0	16	35	67	77	52	9	8	2	2	2	1	1	0	0	1	0	0
848	A	203505	Vander Blue	2013-14	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
849	A	203506	Victor Oladipo	2013-14	6	26	46	39	48	29	11	7	2	3	3	2	4	5	3	4	3	9	9	15	14	8	10	9	0	10	44	76	76	86	64	36	20	12	13	11	8	9	8	9	15	18	17	28	33	37	28	35	11	3	3	5	11	38	13	2	0	0	0	0	0	0	0	0	0	0	0	8	16	36	106	32	9	4	1	1	0	2	0	1	2	1	1	1
850	A	203506	Victor Oladipo	2014-15	3	28	35	41	39	18	10	7	2	1	5	4	5	1	2	5	5	5	5	5	12	4	2	2	0	7	37	61	73	75	39	20	18	9	4	12	6	8	8	6	11	14	19	12	18	23	15	13	4	2	3	8	8	22	6	0	0	0	0	0	0	0	0	0	0	0	0	7	20	29	67	13	4	1	0	0	0	0	0	0	0	1	0	0
851	A	203507	Giannis Antetokounmpo	2013-14	4	11	22	17	22	17	13	4	3	4	1	1	0	0	0	0	0	0	0	4	0	1	3	2	1	6	20	33	28	34	35	34	12	15	10	7	4	1	4	4	0	6	0	4	10	4	10	8	4	3	0	0	13	17	10	1	0	0	0	0	0	0	0	0	0	0	0	3	10	38	37	20	4	0	3	1	0	0	1	0	0	0	0	0
852	A	203507	Giannis Antetokounmpo	2014-15	2	17	23	31	44	29	28	13	11	5	1	2	1	1	0	2	2	1	4	8	9	6	1	0	1	2	23	35	41	66	55	54	31	34	12	6	6	4	2	3	3	2	8	12	17	28	17	9	0	1	0	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	3	2	8	5	5	0	5	0	0	1	0	0	0	1	0	0	0
853	A	203508	Sergey Karasev	2013-14	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	4	0	2	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	5	1	0	0	0	0	0	0	0	0	0	0	0	0
854	A	203508	Sergey Karasev	2014-15	0	1	5	5	2	4	3	2	4	2	0	0	3	0	0	0	1	0	1	0	0	1	0	1	1	1	2	8	7	5	7	7	3	5	4	3	0	4	1	1	2	4	2	1	1	1	1	2	1	2	1	3	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	14	18	10	4	0	0	0	0	0	0	0	0	0	0	0	0
855	A	203511	Grant Jerrett	2014-15	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0
856	A	203512	Lucas Nogueira	2014-15	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
857	A	203513	Erik Murphy	2013-14	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
858	A	203515	Phil Pressey	2013-14	0	1	4	7	6	7	4	3	1	1	0	0	0	1	0	0	0	3	0	4	3	2	3	0	0	0	1	7	14	17	15	12	7	2	2	8	1	1	2	3	0	1	5	4	8	8	12	12	3	0	0	2	7	9	9	1	0	0	0	0	0	0	0	0	0	0	0	1	6	33	38	17	6	1	1	0	1	0	0	0	0	0	0	0
859	A	203515	Phil Pressey	2014-15	1	0	2	4	2	2	5	1	0	1	1	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	0	5	7	7	4	7	4	0	2	2	0	1	3	1	0	2	1	1	0	5	4	4	0	0	0	0	8	3	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	12	19	9	1	1	0	0	0	0	0	0	0	0	0	0
860	A	203516	James Ennis	2014-15	0	2	5	6	9	9	4	2	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	3	11	15	19	12	9	5	1	1	0	0	0	1	0	1	1	2	1	3	3	4	3	4	1	0	4	3	7	2	0	1	0	0	0	0	0	0	0	0	0	0	3	15	7	19	6	2	3	0	0	0	0	0	0	0	0	0	1
861	A	203517	Nemanja Nedovic	2013-14	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	5	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	7	4	1	1	0	0	0	1	0	0	0	0	0	0	0
862	A	203519	Adonis Thomas	2013-14	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
863	A	203521	Matthew Dellavedova	2013-14	0	1	4	5	3	4	3	3	8	2	5	5	3	2	1	0	0	3	2	2	2	1	3	1	2	0	4	5	6	4	6	9	7	13	12	13	8	6	5	6	1	1	5	5	5	5	3	7	2	2	11	12	17	12	4	0	0	0	0	0	0	1	0	0	0	0	0	27	20	58	34	8	1	1	0	0	0	0	3	0	0	0	0	0
864	A	203521	Matthew Dellavedova	2014-15	0	1	1	0	1	1	1	0	4	4	4	2	1	0	0	0	0	2	0	1	0	0	1	0	0	0	1	4	2	2	2	7	2	9	8	9	3	6	3	2	3	2	2	0	1	0	1	4	1	2	9	2	13	12	4	0	0	1	0	0	0	0	0	0	0	0	0	26	12	29	24	6	0	0	2	0	1	0	0	1	0	0	0	0
865	A	203524	Solomon Hill	2013-14	0	1	2	1	0	0	1	1	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	4	1	1	0	2	2	1	0	0	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	2	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0
866	A	203524	Solomon Hill	2014-15	1	9	16	24	20	12	9	3	1	3	3	2	2	2	4	3	5	2	5	1	2	3	0	2	0	1	12	36	41	45	44	17	8	7	4	7	6	9	9	8	12	11	7	9	4	2	3	5	2	0	4	14	7	12	12	0	0	0	0	0	1	0	0	0	0	0	0	12	37	22	44	32	5	1	0	0	1	1	0	1	0	0	0	0
867	A	203527	Ryan Kelly	2013-14	2	4	6	6	11	9	13	6	6	5	7	3	2	4	6	1	0	4	3	4	4	0	1	1	0	2	8	11	14	18	17	17	15	10	10	14	9	11	11	11	7	0	8	14	8	7	1	2	1	2	8	3	24	10	2	0	0	0	0	0	0	0	0	0	0	0	0	22	13	63	32	6	2	1	0	1	0	0	0	0	0	0	0	0
868	A	203527	Ryan Kelly	2014-15	0	0	1	1	1	1	0	1	2	0	1	1	0	2	4	0	1	0	3	0	1	0	0	0	0	0	1	2	1	3	1	1	4	4	4	3	7	1	7	6	2	3	4	6	3	3	0	2	1	0	3	4	4	4	2	1	0	0	0	0	0	0	0	0	0	0	0	4	4	16	11	7	2	0	0	0	0	0	0	0	0	0	0	0
869	A	203530	Joffrey Lauvergne	2014-15	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
870	A	203539	Gal Mekel	2013-14	0	1	3	2	1	3	4	1	0	2	2	1	0	2	0	0	0	0	1	0	1	0	1	0	0	0	2	3	4	6	7	7	3	4	6	5	2	2	2	4	0	1	1	2	1	3	0	1	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
871	A	203539	Gal Mekel	2014-15	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	2	2	0	1	2	0	2	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
872	A	203540	Gigi Datome	2013-14	0	1	3	2	2	0	0	1	1	0	0	1	2	0	2	0	0	0	1	1	4	1	2	0	2	1	1	6	2	2	0	0	1	1	0	2	1	2	2	2	1	2	1	4	5	11	1	4	3	2	0	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	1	7	4	20	5	0	0	0	1	0	0	0	0	0	0	0	0
873	A	203540	Gigi Datome	2014-15	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0
874	A	203543	Vitor Faverani	2013-14	0	4	10	6	10	3	5	2	3	0	0	1	1	0	1	1	2	1	0	2	0	0	0	0	0	1	5	13	10	19	12	9	7	7	2	3	3	1	0	1	1	3	1	0	3	1	1	3	0	1	0	0	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	23	0	0	0	0	0	0	0	0	0	0	0	0	1
875	A	203544	Pero Antic	2013-14	3	8	13	11	6	0	0	3	2	0	1	1	1	0	0	2	0	0	2	1	4	1	1	1	3	5	12	19	17	10	3	4	4	5	3	3	1	5	0	2	3	0	1	3	3	4	3	5	1	4	5	6	7	27	8	1	0	0	0	0	0	0	0	0	0	0	0	8	13	21	88	27	5	1	0	0	0	1	0	0	0	0	0	0
876	A	203544	Pero Antic	2014-15	1	6	11	3	3	1	2	0	1	0	1	0	0	0	0	1	1	1	1	2	2	0	4	0	1	1	8	22	10	7	2	2	1	1	1	3	1	0	2	1	1	2	3	3	3	4	1	4	2	5	2	0	7	19	7	0	0	0	0	0	0	0	0	0	0	0	0	5	12	24	57	14	1	2	0	0	0	0	0	0	0	0	0	0
877	A	203545	Miroslav Raduljica	2013-14	0	3	12	15	15	4	13	2	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	7	18	20	25	10	21	5	2	2	5	1	2	0	1	1	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
878	A	203545	Miroslav Raduljica	2014-15	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
879	A	203546	Ian Clark	2013-14	0	1	1	2	1	1	1	2	0	2	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	2	1	5	3	3	2	3	1	3	0	0	1	0	2	0	2	0	1	0	2	3	1	1	0	0	4	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	1	7	4	7	8	3	0	0	0	0	0	0	0	0	0	0	0
880	A	203546	Ian Clark	2014-15	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	2	0	2	1	1	1	0	0	1	0	0	0	0	1	2	0	0	0	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	8	4	3	4	1	1	0	0	0	0	0	0	0	0	0	0
881	A	203548	Elias Harris	2013-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
882	A	203552	Seth Curry	2013-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
883	A	203561	Brandon Davies	2013-14	0	4	6	8	13	4	1	1	5	0	2	2	0	0	0	1	0	0	3	1	0	0	0	0	0	1	7	10	15	24	11	6	3	8	2	2	3	1	0	2	2	2	1	8	4	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0
884	A	203561	Brandon Davies	2014-15	0	1	5	6	5	6	1	3	1	2	0	2	1	1	0	3	1	5	2	2	0	0	0	0	0	0	3	12	11	10	10	4	8	5	3	2	3	2	2	5	3	3	6	6	3	1	1	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	28	2	0	0	0	0	0	0	0	0	0	0	0	0	0
885	A	203564	Kalin Lucas	2014-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
886	A	203565	Patrick Christopher	2014-15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
887	A	203569	Chris Babb	2013-14	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	10	7	0	0	0	1	0	0	0	0	0	0	0	0
888	A	203580	Larry Drew	2014-15	0	0	2	0	1	2	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	1	1	2	2	0	0	2	0	1	2	0	0	1	0	3	0	0	3	0	2	0	1	3	1	1	2	3	2	4	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	12	3	1	2	1	0	1	1	0	0	0	0	1	0	0
889	A	203584	Troy Daniels	2013-14	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0	4	4	1	1	1	0	0	0	0	0	0	0	0	0	0	1	2	6	9	4	1	1	0	0	0	0	0	0	0	0	0	0
890	A	203584	Troy Daniels	2014-15	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	2	1	0	1	0	0	0	1	1	2	0	2	1	1	1	0	0	1	0	1	0	1	0	0	3	3	1	1	2	1	1	6	8	3	5	0	1	0	0	0	0	0	0	0	0	0	0	6	13	21	17	10	5	3	1	1	0	0	1	0	0	0	0	0
891	A	203798	PJ Hairston	2014-15	0	2	1	2	2	3	0	2	1	2	0	2	0	1	1	0	2	0	1	1	1	2	0	0	0	1	2	3	8	6	8	4	3	3	3	2	3	1	4	1	1	6	0	4	1	3	4	2	4	1	0	5	5	8	16	5	3	0	0	0	0	0	0	0	0	0	0	0	13	16	26	43	21	8	3	0	0	0	0	0	0	0	0	1
892	A	203805	Will Cherry	2014-15	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0
893	A	203810	Casper Ware	2013-14	0	0	1	0	3	2	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	3	2	0	5	1	0	0	1	0	1	0	0	0	0	2	0	2	0	1	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	11	2	1	0	0	0	0	0	0	0	0	0	0	0	0
894	A	203816	Scotty Hopson	2013-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
895	A	203893	Russ Smith	2014-15	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0
896	A	203894	Shabazz Napier	2014-15	1	3	4	3	3	1	1	0	0	1	1	1	0	0	0	0	3	2	0	2	7	2	4	0	0	1	7	8	4	9	3	4	0	3	3	2	4	3	0	2	1	3	4	2	6	15	7	8	1	0	4	3	18	9	2	1	1	0	0	0	0	0	0	0	0	0	0	10	9	46	26	7	3	1	1	0	0	0	0	0	0	0	0	1
897	A	203897	Zach LaVine	2014-15	1	3	16	15	17	8	10	3	2	0	2	0	0	0	1	1	2	4	2	7	8	6	9	3	4	1	5	22	26	29	19	18	6	4	3	2	4	2	1	6	5	5	5	5	18	20	20	24	9	16	0	3	4	9	2	1	0	0	0	0	0	0	0	0	0	0	0	1	8	13	28	8	3	0	0	0	0	0	2	0	0	1	2	0
898	A	203898	Tyler Ennis	2014-15	1	1	2	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	1	1	2	3	1	2	1	2	0	5	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	1	0	1	0	0	0	0	0	0	0	0	0	0
899	A	203900	Markel Brown	2014-15	0	1	0	3	1	1	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	2	0	0	0	1	1	0	6	3	2	1	2	1	1	0	0	1	0	1	2	0	1	2	0	3	4	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	7	3	1	0	1	0	0	0	0	0	0	0	0	0	0
900	A	203901	Elfrid Payton	2014-15	1	8	32	28	26	16	15	11	8	9	10	3	1	0	4	0	2	2	4	3	2	1	0	0	1	1	16	52	58	61	33	36	20	30	27	18	9	6	3	9	3	5	6	12	5	9	8	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	12	2	2	1	0	0	0	0	0	0	0	0	0	0	0
901	A	203903	Jordan Clarkson	2014-15	0	2	6	7	7	5	6	7	3	3	3	3	2	2	4	0	2	2	2	1	5	2	2	0	0	0	3	10	15	9	18	12	13	12	9	5	9	3	3	4	6	3	9	2	10	11	6	2	2	1	0	1	2	4	6	0	0	0	1	0	0	0	0	0	0	0	0	1	3	13	12	12	1	1	1	1	0	0	0	1	0	0	0	0
